classificacao,cidade,id_lote,codigo_legado,nome_legado,nome_oficial,logradouro_legado,endereco_oficial,unidades_sobrepostas,total_unidades_legado,total_unidades_geo,qtd_lotes,qtd_codigos
REVISAO_CODIGO_MULTILOTE,goiania,332784,6855,RES. HELLEN PRISCILLA I,,R  SAO SEBASTIAO,"R AB19 CASA01 , BAIRRO RES ALICE BARBOSA",2,3,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,87608,3310,RES HENDARE XVII,,R  JOAQUIM PORTUGAL,"R JOAQUIM PORTUGAL CASA 02 , BAIRRO S MAYSA EXTENSÃO",4,80,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239269,3310,RES HENDARE XVII,RESIDENCIAL MESTRE COELHO,R  JOAQUIM PORTUGAL,"R C259 S/N     APT 101 , BAIRRO BRO NOVA SUIÇA",76,80,76,2,1
REVISAO_CODIGO_MULTILOTE,goiania,48556,3123,RES HIDALGINA JOAO,,R  CUIABA,"R CUIABA APT-301 , BAIRRO VL JOÃO VAZ",5,7,5,2,1
REVISAO_CODIGO_MULTILOTE,goiania,292744,3123,RES HIDALGINA JOAO,,R  CUIABA,"R RIO BABILONIA CASA02 , BAIRRO RES RIO JORDÃO",2,7,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,9602,167,RES HILARIO DE OLIVEIRA,,AV C8,"R C14 S/N     CASA-02 , BAIRRO S SUDOESTE",2,122,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,375907,167,RES HILARIO DE OLIVEIRA,EDIFÍCIO GUAÇUI,AV C8,"R 225 619 BOX 06 , BAIRRO S LESTE UNIVERSITÁRIO",120,122,120,2,1
REVISAO_CODIGO_MULTILOTE,goiania,169592,4901,RES HOME FLAMBOYANT,,R  CORONEL SERAFIM AGAPITO,"R RI3  CASA 01 , BAIRRO RES ITAIPÚ",2,83,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,347324,4901,RES HOME FLAMBOYANT,RESIDENCIAL HOME FLAMBOYANT,R  CORONEL SERAFIM AGAPITO,"R CORONEL SERAFIM AGAPITO S/N APT 201 , BAIRRO VL MARIA JOSÉ",81,83,81,2,1
REVISAO_CODIGO_MULTILOTE,goiania,259569,4602,RES HRF I,RESIDENCIAL ESMERALDAS DI LOURENZZO,AL MEIA PONTE,"R FORTALEZA APT201 , BAIRRO BRO JARDIM DAS ESMERALDAS",348,350,348,2,1
REVISAO_CODIGO_MULTILOTE,goiania,346147,4602,RES HRF I,,AL MEIA PONTE,"AL MEIA PONTE CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,350,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,14693,3369,RES HUYGOR III,,R  GUSTAVO HENRIQUE DE SA,"R GUSTAVO HENRIQUE DE SA LT 11 CS 01 , BAIRRO S MORADA DO SOL",2,102,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239148,3369,RES HUYGOR III,RESIDENCIAL LUCIANO OLIVEIRA,R  GUSTAVO HENRIQUE DE SA,"R T36 S/N     BOX 49 , BAIRRO S BUENO",100,102,100,2,1
REVISAO_CODIGO_MULTILOTE,goiania,134711,3561,RES ICEM I,,R  IRMA CIBELE DE AQUINO SALES,"R IRMA CIBELE DE AQUINO SALES  CASA 01 , BAIRRO RES MONTE PASCOAL",2,73,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,329228,3561,RES ICEM I,RESIDENCIAL LIBERTÉ,R  IRMA CIBELE DE AQUINO SALES,"R 54 S/N AP203 BX3 ESC3 , BAIRRO JD GOIÁS",71,73,71,2,1
REVISAO_CODIGO_MULTILOTE,goiania,54407,2776,RESID. AGUAS CLARAS II,CONDOMÍNIO RESIDENCIAL MALIBU II,AV T15,"AV CENTRAL CASA-01 , BAIRRO GLEBA",38,84,38,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238718,2776,RESID. AGUAS CLARAS II,RESIDENCIAL ÁGUAS CLARAS ll,AV T15,"AV T15 1214    APT-602 , BAIRRO S BUENO",46,84,46,2,1
REVISAO_CODIGO_MULTILOTE,goiania,197279,4473,RESID AIRAM,,AV DE CONTORNO SUL,"R GETULIO VARGAS  CASA 01 , BAIRRO PRQ ANHANGÜERA",2,275,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,233025,4473,RESID AIRAM,RESIDENCIAL CAMBARA,AV DE CONTORNO SUL,"AV ALEXANDRE DE MORAIS S/N     APT101 , BAIRRO PRQ AMAZÔNIA",273,275,273,2,1
REVISAO_CODIGO_MULTILOTE,goiania,276912,3876,RESID. ALFA XX,RESIDENCIAL RIO DOURADO,R  J18,"R 54 S/N AP101 , BAIRRO JD GOIÁS",48,50,48,2,1
